ANO;MÊS;PRODUTO;OPERAÇÃO COMERCIAL;IMPORTADO / EXPORTADO;DISPÊNDIO / RECEITA
2000;AGO;ÓLEO DIESEL;IMPORTAÇÃO;495685,4964;97921208
2000;DEZ;ÓLEO DIESEL;IMPORTAÇÃO;543318,9518;135215806
2000;FEV;ÓLEO DIESEL;IMPORTAÇÃO;177176,288;29749261
2000;JAN;ÓLEO DIESEL;IMPORTAÇÃO;255147,3988;43072325
2000;JUL;ÓLEO DIESEL;IMPORTAÇÃO;445564,541;83973613
2000;JUN;ÓLEO DIESEL;IMPORTAÇÃO;272327,7494;51109864
2000;MAI;ÓLEO DIESEL;IMPORTAÇÃO;803046,8831;152385694
2000;MAR;ÓLEO DIESEL;IMPORTAÇÃO;236971,2205;43431152
2000;NOV;ÓLEO DIESEL;IMPORTAÇÃO;847807,7771;212635153
2000;OUT;ÓLEO DIESEL;IMPORTAÇÃO;842254,8518;214378502
2000;SET;ÓLEO DIESEL;IMPORTAÇÃO;485438,5313;112863416
2001;ABR;ASFALTO;EXPORTAÇÃO;813,6355769;265203
2001;AGO;ASFALTO;EXPORTAÇÃO;1055,718269;245343
2001;DEZ;ASFALTO;EXPORTAÇÃO;1679,058654;341965
2001;FEV;ASFALTO;EXPORTAÇÃO;887,8634615;179041
2001;JAN;ASFALTO;EXPORTAÇÃO;1115,173077;284898
2001;JUL;ASFALTO;EXPORTAÇÃO;1622,689423;364458
2001;JUN;ASFALTO;EXPORTAÇÃO;1241,449038;281672
2001;MAI;ASFALTO;EXPORTAÇÃO;925,3125;248231
2001;MAR;ASFALTO;EXPORTAÇÃO;675,3076923;138927
2001;NOV;ASFALTO;EXPORTAÇÃO;1361,186538;261414
2001;OUT;ASFALTO;EXPORTAÇÃO;2426,358654;457035
2001;SET;ASFALTO;EXPORTAÇÃO;807,8009615;174226
2001;ABR;ASFALTO;IMPORTAÇÃO;15,06538462;12090
2001;AGO;ASFALTO;IMPORTAÇÃO;33,63461538;20502
2001;DEZ;ASFALTO;IMPORTAÇÃO;50,10192308;18983
2001;FEV;ASFALTO;IMPORTAÇÃO;114,5557692;32034
2001;JAN;ASFALTO;IMPORTAÇÃO;149,65;38103
2001;JUL;ASFALTO;IMPORTAÇÃO;31,07307692;12314
2001;JUN;ASFALTO;IMPORTAÇÃO;58,87980769;36501
2001;MAI;ASFALTO;IMPORTAÇÃO;171,6019231;32510
2001;MAR;ASFALTO;IMPORTAÇÃO;146,2769231;61419
2001;NOV;ASFALTO;IMPORTAÇÃO;37,69038462;89811
2001;OUT;ASFALTO;IMPORTAÇÃO;31,51442308;20740
2001;SET;ASFALTO;IMPORTAÇÃO;41,20384615;15604
2001;ABR;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;207684,2553;54973464
2001;AGO;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;122503,6108;31311718
2001;DEZ;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;51918,69086;12222044
2001;FEV;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;444571,0601;129667137
2001;JAN;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;253151,8373;76836176
2001;JUL;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;78473,40426;20245877
2001;JUN;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;130666,3404;32334959
2001;MAI;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;148177,6733;35913584
2001;MAR;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;155816,7222;46204212
2001;NOV;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;155243,2829;38731232
2001;OUT;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;57176,81352;14535233
2001;SET;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;223679,2065;55529591
2001;ABR;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;237333,6061;31577942
2001;AGO;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;375947,4334;52276185
2001;DEZ;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;247598,8302;35301267
2001;FEV;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;196489,7581;29846593
2001;JAN;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;288056,4265;46380464
2001;JUL;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;300159,8361;42275835
2001;JUN;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;324748,1303;46568154
2001;MAI;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;392542,3297;53882950
2001;MAR;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;306582,2715;45249770
2001;NOV;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;262671,4827;33960532
2001;OUT;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;317364,9023;47515775
2001;SET;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;299597,4255;43341559
2001;ABR;COQUE;EXPORTAÇÃO;37,01923077;10500
2001;AGO;COQUE;EXPORTAÇÃO;71872,18269;6851498
2001;DEZ;COQUE;EXPORTAÇÃO;29415,42404;2167349
2001;FEV;COQUE;EXPORTAÇÃO;26,96634615;2825
2001;JAN;COQUE;EXPORTAÇÃO;20187,70865;1126120
2001;JUL;COQUE;EXPORTAÇÃO;47,59615385;12150
2001;JUN;COQUE;EXPORTAÇÃO;103,1730769;9361
2001;MAI;COQUE;EXPORTAÇÃO;92,02692308;18864
2001;MAR;COQUE;EXPORTAÇÃO;150,0961538;21452
2001;NOV;COQUE;EXPORTAÇÃO;88,94230769;26092
2001;OUT;COQUE;EXPORTAÇÃO;20443,44712;1279951
2001;SET;COQUE;EXPORTAÇÃO;18349,87788;1759829
2001;ABR;COQUE;IMPORTAÇÃO;297385,2962;12280219
2001;AGO;COQUE;IMPORTAÇÃO;212684,2087;6654527
2001;DEZ;COQUE;IMPORTAÇÃO;240987,799;7802389
2001;FEV;COQUE;IMPORTAÇÃO;255821,35;9071346
2001;JAN;COQUE;IMPORTAÇÃO;334025,4269;11041427
2001;JUL;COQUE;IMPORTAÇÃO;260229,6163;10414119
2001;JUN;COQUE;IMPORTAÇÃO;61439,3;7898684
2001;MAI;COQUE;IMPORTAÇÃO;329293,0673;9847550
2001;MAR;COQUE;IMPORTAÇÃO;276651,2827;11177638
2001;NOV;COQUE;IMPORTAÇÃO;213614,4096;6084880
2001;OUT;COQUE;IMPORTAÇÃO;160340,925;8700356
2001;SET;COQUE;IMPORTAÇÃO;184019,9385;12224257
2001;ABR;GASOLINA A;EXPORTAÇÃO;243184,0319;45133950
2001;AGO;GASOLINA A;EXPORTAÇÃO;441238,1069;65018779
2001;DEZ;GASOLINA A;EXPORTAÇÃO;239268,9708;31043436
2001;FEV;GASOLINA A;EXPORTAÇÃO;143699,4528;27441775
2001;JAN;GASOLINA A;EXPORTAÇÃO;272024,7556;54706418
2001;JUL;GASOLINA A;EXPORTAÇÃO;279728,0167;45452765
2001;JUN;GASOLINA A;EXPORTAÇÃO;165418,9292;36346394
2001;MAI;GASOLINA A;EXPORTAÇÃO;229183,8417;44459484
2001;MAR;GASOLINA A;EXPORTAÇÃO;276904,45;50851719
2001;NOV;GASOLINA A;EXPORTAÇÃO;252296,1403;35033475
2001;OUT;GASOLINA A;EXPORTAÇÃO;309803,45;42375627
2001;SET;GASOLINA A;EXPORTAÇÃO;112538,7167;15105510
2001;ABR;GASOLINA A;IMPORTAÇÃO;0;0
2001;AGO;GASOLINA A;IMPORTAÇÃO;0,844444444;1252
2001;DEZ;GASOLINA A;IMPORTAÇÃO;3,118055556;4205
2001;FEV;GASOLINA A;IMPORTAÇÃO;5,233333333;11482
2001;JAN;GASOLINA A;IMPORTAÇÃO;15,40972222;4857
2001;JUL;GASOLINA A;IMPORTAÇÃO;0,005555556;1153
2001;JUN;GASOLINA A;IMPORTAÇÃO;0;0
2001;MAI;GASOLINA A;IMPORTAÇÃO;0;0
2001;MAR;GASOLINA A;IMPORTAÇÃO;0;0
2001;NOV;GASOLINA A;IMPORTAÇÃO;6,75;11235
2001;OUT;GASOLINA A;IMPORTAÇÃO;0;0
2001;SET;GASOLINA A;IMPORTAÇÃO;2,136111111;765
2001;ABR;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;855,5263889;385136
2001;AGO;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;4136,227778;1225536
2001;DEZ;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;988,9625;412491
2001;FEV;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;918,0194444;332202
2001;JAN;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;410,9722222;212218
2001;JUL;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;2743,177778;1074179
2001;JUN;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;131,8277778;70657
2001;MAI;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;3600,004167;1243835
2001;MAR;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;2740,402778;836134
2001;NOV;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;65,54861111;32595
2001;OUT;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;321,1194444;160004
2001;SET;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;3927,926389;1225100
2001;ABR;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2001;AGO;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2001;DEZ;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2001;FEV;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2001;JAN;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2001;JUL;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2001;JUN;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2001;MAI;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2001;MAR;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2001;NOV;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2001;OUT;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2001;SET;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2001;ABR;GLP;EXPORTAÇÃO;0;0
2001;AGO;GLP;EXPORTAÇÃO;0;0
2001;DEZ;GLP;EXPORTAÇÃO;0,110909091;1186
2001;FEV;GLP;EXPORTAÇÃO;0,036363636;791
2001;JAN;GLP;EXPORTAÇÃO;0,036363636;500
2001;JUL;GLP;EXPORTAÇÃO;0;0
2001;JUN;GLP;EXPORTAÇÃO;0;0
2001;MAI;GLP;EXPORTAÇÃO;0;0
2001;MAR;GLP;EXPORTAÇÃO;0;0
2001;NOV;GLP;EXPORTAÇÃO;8064,449091;650170
2001;OUT;GLP;EXPORTAÇÃO;0;0
2001;SET;GLP;EXPORTAÇÃO;0;0
2001;ABR;GLP;IMPORTAÇÃO;194470,8345;30106867
2001;AGO;GLP;IMPORTAÇÃO;368492,9309;43165597
2001;DEZ;GLP;IMPORTAÇÃO;115324,3073;10937482
2001;FEV;GLP;IMPORTAÇÃO;270948,8564;51139268
2001;JAN;GLP;IMPORTAÇÃO;433911,4582;88534685
2001;JUL;GLP;IMPORTAÇÃO;384649,0727;48500246
2001;JUN;GLP;IMPORTAÇÃO;382513,8909;51789063
2001;MAI;GLP;IMPORTAÇÃO;485927,3636;73950350
2001;MAR;GLP;IMPORTAÇÃO;230690,0855;40558410
2001;NOV;GLP;IMPORTAÇÃO;413729,7473;45998179
2001;OUT;GLP;IMPORTAÇÃO;280276,5964;33171343
2001;SET;GLP;IMPORTAÇÃO;290156,5745;32695477
2001;ABR;LUBRIFICANTE;EXPORTAÇÃO;1822,913636;1240837
2001;AGO;LUBRIFICANTE;EXPORTAÇÃO;9741,163636;3849371
2001;DEZ;LUBRIFICANTE;EXPORTAÇÃO;5410,955682;2199595
2001;FEV;LUBRIFICANTE;EXPORTAÇÃO;2249,7125;1454416
2001;JAN;LUBRIFICANTE;EXPORTAÇÃO;10932,37159;4241924
2001;JUL;LUBRIFICANTE;EXPORTAÇÃO;1743,801136;1168509
2001;JUN;LUBRIFICANTE;EXPORTAÇÃO;10533,45909;4001777
2001;MAI;LUBRIFICANTE;EXPORTAÇÃO;2605,748864;1662799
2001;MAR;LUBRIFICANTE;EXPORTAÇÃO;5579,428409;2501326
2001;NOV;LUBRIFICANTE;EXPORTAÇÃO;3262,551136;1820791
2001;OUT;LUBRIFICANTE;EXPORTAÇÃO;2393,857955;1476951
2001;SET;LUBRIFICANTE;EXPORTAÇÃO;2084,985227;1329196
2001;ABR;LUBRIFICANTE;IMPORTAÇÃO;41005,13182;13750187
2001;AGO;LUBRIFICANTE;IMPORTAÇÃO;9151,228409;3808837
2001;DEZ;LUBRIFICANTE;IMPORTAÇÃO;16306,24091;5055600
2001;FEV;LUBRIFICANTE;IMPORTAÇÃO;14058,83068;5568326
2001;JAN;LUBRIFICANTE;IMPORTAÇÃO;11657,48295;4729236
2001;JUL;LUBRIFICANTE;IMPORTAÇÃO;16743,62614;5885598
2001;JUN;LUBRIFICANTE;IMPORTAÇÃO;13836,01023;5324223
2001;MAI;LUBRIFICANTE;IMPORTAÇÃO;20214,61477;7482120
2001;MAR;LUBRIFICANTE;IMPORTAÇÃO;26532,18977;9900829
2001;NOV;LUBRIFICANTE;IMPORTAÇÃO;5975,768182;3481233
2001;OUT;LUBRIFICANTE;IMPORTAÇÃO;20144,09886;6649881
2001;SET;LUBRIFICANTE;IMPORTAÇÃO;18201,86705;6326918
2001;ABR;NAFTA;EXPORTAÇÃO;0;0
2001;AGO;NAFTA;EXPORTAÇÃO;0;0
2001;DEZ;NAFTA;EXPORTAÇÃO;0;0
2001;FEV;NAFTA;EXPORTAÇÃO;0;0
2001;JAN;NAFTA;EXPORTAÇÃO;0;0
2001;JUL;NAFTA;EXPORTAÇÃO;0;0
2001;JUN;NAFTA;EXPORTAÇÃO;0;0
2001;MAI;NAFTA;EXPORTAÇÃO;0;0
2001;MAR;NAFTA;EXPORTAÇÃO;0;0
2001;NOV;NAFTA;EXPORTAÇÃO;0;0
2001;OUT;NAFTA;EXPORTAÇÃO;0;0
2001;SET;NAFTA;EXPORTAÇÃO;0;0
2001;ABR;NAFTA;IMPORTAÇÃO;361536,2667;61226023
2001;AGO;NAFTA;IMPORTAÇÃO;180738,9111;26998962
2001;DEZ;NAFTA;IMPORTAÇÃO;286239,6986;28627664
2001;FEV;NAFTA;IMPORTAÇÃO;135923,9625;22842958
2001;JAN;NAFTA;IMPORTAÇÃO;438879,2597;72805792
2001;JUL;NAFTA;IMPORTAÇÃO;312864,2292;55397534
2001;JUN;NAFTA;IMPORTAÇÃO;300206,4819;56166729
2001;MAI;NAFTA;IMPORTAÇÃO;199090,2903;36271348
2001;MAR;NAFTA;IMPORTAÇÃO;693181,4625;124655813
2001;NOV;NAFTA;IMPORTAÇÃO;255730,9486;30864527
2001;OUT;NAFTA;IMPORTAÇÃO;103695,8472;13423962
2001;SET;NAFTA;IMPORTAÇÃO;38962,99167;5601964
2001;ABR;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;106,296;150973
2001;AGO;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;91,853;111620
2001;DEZ;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;57,186;93518
2001;FEV;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;126,672;177187
2001;JAN;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;90,69;171845
2001;JUL;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;84,369;112525
2001;JUN;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;67,573;105341
2001;MAI;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;174,917;247724
2001;MAR;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;70,432;134863
2001;NOV;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;117,699;155304
2001;OUT;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;56,442;74332
2001;SET;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;99,592;129042
2001;ABR;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;215,377;737748
2001;AGO;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;616,891;1078807
2001;DEZ;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;376,492;766503
2001;FEV;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;247,197;698009
2001;JAN;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;843,188;804050
2001;JUL;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;286,946;647543
2001;JUN;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;205,209;620808
2001;MAI;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;403,057;1058672
2001;MAR;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;445,902;936892
2001;NOV;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;718,571;770286
2001;OUT;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;338,032;932104
2001;SET;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;396,211;931379
2001;ABR;PARAFINA;EXPORTAÇÃO;122,297561;96641
2001;AGO;PARAFINA;EXPORTAÇÃO;1217,659756;346788
2001;DEZ;PARAFINA;EXPORTAÇÃO;2079,406098;826310
2001;FEV;PARAFINA;EXPORTAÇÃO;24,58536585;20485
2001;JAN;PARAFINA;EXPORTAÇÃO;3681,134146;1258760
2001;JUL;PARAFINA;EXPORTAÇÃO;158,7439024;112972
2001;JUN;PARAFINA;EXPORTAÇÃO;56,85;46525
2001;MAI;PARAFINA;EXPORTAÇÃO;227,8841463;164932
2001;MAR;PARAFINA;EXPORTAÇÃO;76,99268293;58478
2001;NOV;PARAFINA;EXPORTAÇÃO;220;153972
2001;OUT;PARAFINA;EXPORTAÇÃO;319,0487805;214814
2001;SET;PARAFINA;EXPORTAÇÃO;53,05487805;36052
2001;ABR;PARAFINA;IMPORTAÇÃO;532,9231707;378118
2001;AGO;PARAFINA;IMPORTAÇÃO;2764,909756;1538905
2001;DEZ;PARAFINA;IMPORTAÇÃO;887,4560976;633262
2001;FEV;PARAFINA;IMPORTAÇÃO;4139,291463;1846136
2001;JAN;PARAFINA;IMPORTAÇÃO;6941,923171;3866678
2001;JUL;PARAFINA;IMPORTAÇÃO;6976,367073;3943305
2001;JUN;PARAFINA;IMPORTAÇÃO;1791,165854;1058394
2001;MAI;PARAFINA;IMPORTAÇÃO;855,1439024;626794
2001;MAR;PARAFINA;IMPORTAÇÃO;1576,571951;1399474
2001;NOV;PARAFINA;IMPORTAÇÃO;1129,643902;774769
2001;OUT;PARAFINA;IMPORTAÇÃO;677,8121951;437757
2001;SET;PARAFINA;IMPORTAÇÃO;7257,468293;3740879
2001;ABR;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;445,256962;45812
2001;AGO;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;10026,26456;2215885
2001;DEZ;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;10992,8962;1900309
2001;FEV;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;0;0
2001;JAN;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;0;0
2001;JUL;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;0;0
2001;JUN;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;2629,568354;490678
2001;MAI;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;0;0
2001;MAR;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;0;0
2001;NOV;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;0;0
2001;OUT;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;0;0
2001;SET;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;0;0
2001;ABR;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;119759,2405;23443830
2001;AGO;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;31598,24684;5856449
2001;DEZ;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;78201,2519;13589421
2001;FEV;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;113573,8886;26462649
2001;JAN;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;113529,3253;28955845
2001;JUL;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;108703,4266;22624601
2001;JUN;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;85324,77342;18546779
2001;MAI;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;71567,23544;14620824
2001;MAR;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;130233,0228;24445332
2001;NOV;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;182143,0873;34313327
2001;OUT;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;120828,0316;24415245
2001;SET;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;26824,52152;5507797
2001;ABR;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2001;AGO;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2001;DEZ;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2001;FEV;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2001;JAN;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2001;JUL;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2001;JUN;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2001;MAI;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2001;MAR;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2001;NOV;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2001;OUT;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2001;SET;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2001;ABR;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2001;AGO;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2001;DEZ;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2001;FEV;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2001;JAN;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2001;JUL;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2001;JUN;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2001;MAI;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2001;MAR;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2001;NOV;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2001;OUT;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2001;SET;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2001;ABR;SOLVENTE;EXPORTAÇÃO;37378,10411;8380078
2001;AGO;SOLVENTE;EXPORTAÇÃO;61636,22603;10981020
2001;DEZ;SOLVENTE;EXPORTAÇÃO;24918,46986;3527865
2001;FEV;SOLVENTE;EXPORTAÇÃO;28817,46575;8089158
2001;JAN;SOLVENTE;EXPORTAÇÃO;46513,14932;12563639
2001;JUL;SOLVENTE;EXPORTAÇÃO;13018,18904;2508919
2001;JUN;SOLVENTE;EXPORTAÇÃO;29002,12055;6851717
2001;MAI;SOLVENTE;EXPORTAÇÃO;41587,60411;9682385
2001;MAR;SOLVENTE;EXPORTAÇÃO;54495,7411;13006695
2001;NOV;SOLVENTE;EXPORTAÇÃO;22375,42603;3331722
2001;OUT;SOLVENTE;EXPORTAÇÃO;22187,66438;4098644
2001;SET;SOLVENTE;EXPORTAÇÃO;37208,63425;7012817
2001;ABR;SOLVENTE;IMPORTAÇÃO;24793,49315;7230136
2001;AGO;SOLVENTE;IMPORTAÇÃO;38349,65479;8616672
2001;DEZ;SOLVENTE;IMPORTAÇÃO;4097,508219;1297093
2001;FEV;SOLVENTE;IMPORTAÇÃO;10414,91096;3053747
2001;JAN;SOLVENTE;IMPORTAÇÃO;18185,43699;6165351
2001;JUL;SOLVENTE;IMPORTAÇÃO;23442,69178;7806772
2001;JUN;SOLVENTE;IMPORTAÇÃO;21446,72466;7163862
2001;MAI;SOLVENTE;IMPORTAÇÃO;18973,47945;5644623
2001;MAR;SOLVENTE;IMPORTAÇÃO;11756,83151;5003274
2001;NOV;SOLVENTE;IMPORTAÇÃO;25628,21918;5393846
2001;OUT;SOLVENTE;IMPORTAÇÃO;24351,74384;5741751
2001;SET;SOLVENTE;IMPORTAÇÃO;34073,53699;9370664
2001;ABR;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;931911,0602;117047777
2001;AGO;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;240924,5265;25677613
2001;DEZ;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;412210,3469;38007601
2001;FEV;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;523873,1806;77326446
2001;JAN;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;827141,1592;139017126
2001;JUL;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;374045,9316;43515569
2001;JUN;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;478512,2235;55466239
2001;MAI;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;595175,2806;74029151
2001;MAR;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;588511,7969;70041403
2001;NOV;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;596750,2806;56804461
2001;OUT;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;387903,0908;45336210
2001;SET;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;376636,9429;40031628
2001;ABR;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;0;0
2001;AGO;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;0,046938776;1752
2001;DEZ;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;0,052040816;1310
2001;FEV;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;0,001020408;809
2001;JAN;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;0;0
2001;JUL;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;0,246938776;1880
2001;JUN;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;0,001020408;521
2001;MAI;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;0;0
2001;MAR;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;0;0
2001;NOV;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;13324,56327;1846936
2001;OUT;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;0;1911
2001;SET;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;0;0
2001;ABR;ÓLEO DIESEL;EXPORTAÇÃO;14920,1241;2901452
2001;AGO;ÓLEO DIESEL;EXPORTAÇÃO;0,012048193;5
2001;DEZ;ÓLEO DIESEL;EXPORTAÇÃO;0;0
2001;FEV;ÓLEO DIESEL;EXPORTAÇÃO;0;0
2001;JAN;ÓLEO DIESEL;EXPORTAÇÃO;58538,6253;12497933
2001;JUL;ÓLEO DIESEL;EXPORTAÇÃO;0;0
2001;JUN;ÓLEO DIESEL;EXPORTAÇÃO;0,001204819;0
2001;MAI;ÓLEO DIESEL;EXPORTAÇÃO;0;0
